driver_id,window_id,global_window_id,cluster
F,136,F_w136,2
F,137,F_w137,2
F,138,F_w138,1
F,139,F_w139,1
F,140,F_w140,2
F,141,F_w141,1
F,142,F_w142,2
F,143,F_w143,1
F,144,F_w144,1
F,145,F_w145,1
F,146,F_w146,1
F,147,F_w147,1
F,148,F_w148,2
F,149,F_w149,2
F,150,F_w150,2
F,151,F_w151,1
F,152,F_w152,1
F,153,F_w153,1
F,154,F_w154,1
F,155,F_w155,1
F,156,F_w156,1
F,157,F_w157,1
F,158,F_w158,1
F,159,F_w159,1
F,160,F_w160,1
F,161,F_w161,2
F,162,F_w162,2
F,163,F_w163,2
F,164,F_w164,2
F,165,F_w165,2
F,166,F_w166,1
F,167,F_w167,2
F,168,F_w168,2
F,169,F_w169,1
F,170,F_w170,1
F,171,F_w171,1
F,172,F_w172,1
F,173,F_w173,1
F,174,F_w174,1
F,175,F_w175,1
F,176,F_w176,1
F,177,F_w177,1
F,178,F_w178,1
F,179,F_w179,1
F,180,F_w180,1
F,181,F_w181,1
F,182,F_w182,1
F,183,F_w183,1
F,184,F_w184,1
F,185,F_w185,1
F,186,F_w186,1
F,187,F_w187,2
F,188,F_w188,1
F,189,F_w189,1
F,190,F_w190,1
F,191,F_w191,1
F,192,F_w192,1
F,193,F_w193,1
F,194,F_w194,1
F,195,F_w195,1
F,196,F_w196,1
F,197,F_w197,1
F,198,F_w198,1
F,199,F_w199,1
F,200,F_w200,1
F,201,F_w201,1
F,202,F_w202,1
F,203,F_w203,1
F,204,F_w204,1
F,205,F_w205,1
F,206,F_w206,1
F,207,F_w207,1
F,208,F_w208,1
F,209,F_w209,1
F,210,F_w210,1
F,211,F_w211,1
F,212,F_w212,1
F,213,F_w213,1
F,214,F_w214,1
F,215,F_w215,1
F,216,F_w216,1
F,217,F_w217,2
F,218,F_w218,1
F,219,F_w219,1
F,220,F_w220,1
F,221,F_w221,1
F,222,F_w222,1
F,223,F_w223,1
F,224,F_w224,1
F,225,F_w225,1
F,226,F_w226,1
F,227,F_w227,1
F,228,F_w228,1
F,229,F_w229,1
F,230,F_w230,1
F,231,F_w231,1
F,232,F_w232,1
F,233,F_w233,1
F,234,F_w234,1
F,235,F_w235,1
F,236,F_w236,1
F,237,F_w237,1
F,238,F_w238,1
F,239,F_w239,1
F,240,F_w240,1
F,241,F_w241,2
F,242,F_w242,2
F,243,F_w243,1
F,244,F_w244,1
F,245,F_w245,2
F,246,F_w246,1
F,247,F_w247,2
F,248,F_w248,1
F,249,F_w249,2
F,250,F_w250,2
F,251,F_w251,1
F,252,F_w252,1
F,253,F_w253,1
F,254,F_w254,1
F,255,F_w255,1
F,256,F_w256,1
F,257,F_w257,1
F,258,F_w258,1
F,259,F_w259,1
F,260,F_w260,1
F,261,F_w261,1
F,262,F_w262,1
F,263,F_w263,1
F,264,F_w264,1
F,265,F_w265,1
F,266,F_w266,1
F,267,F_w267,1
F,268,F_w268,1
F,269,F_w269,2
F,270,F_w270,1
F,271,F_w271,1
F,272,F_w272,1
F,273,F_w273,1
F,274,F_w274,2
F,275,F_w275,1
F,276,F_w276,1
F,277,F_w277,1
F,278,F_w278,1
F,279,F_w279,1
F,280,F_w280,1
F,281,F_w281,1
F,282,F_w282,1
F,283,F_w283,1
F,284,F_w284,1
F,285,F_w285,1
F,286,F_w286,1
F,287,F_w287,2
F,288,F_w288,2
F,289,F_w289,1
F,290,F_w290,1
F,291,F_w291,1
F,292,F_w292,1
F,293,F_w293,1
F,294,F_w294,1
F,295,F_w295,1
F,296,F_w296,1
F,297,F_w297,1
F,298,F_w298,1
F,299,F_w299,1
F,300,F_w300,1
F,301,F_w301,1
F,302,F_w302,1
F,303,F_w303,1
F,304,F_w304,2
F,305,F_w305,2
F,306,F_w306,2
F,307,F_w307,2
F,308,F_w308,1
F,309,F_w309,1
F,310,F_w310,1
F,311,F_w311,1
F,312,F_w312,1
F,313,F_w313,2
F,314,F_w314,1
F,315,F_w315,1
F,316,F_w316,1
F,317,F_w317,1
F,318,F_w318,1
F,319,F_w319,1
F,320,F_w320,1
F,321,F_w321,1
F,322,F_w322,1
F,323,F_w323,1
F,324,F_w324,1
F,325,F_w325,2
F,326,F_w326,2
F,327,F_w327,1
F,328,F_w328,1
F,329,F_w329,2
F,330,F_w330,2
F,331,F_w331,1
F,332,F_w332,1
F,333,F_w333,1
F,334,F_w334,1
F,335,F_w335,1
F,336,F_w336,1
F,337,F_w337,1
F,338,F_w338,1
F,339,F_w339,1
F,340,F_w340,1
F,341,F_w341,1
F,342,F_w342,1
F,343,F_w343,1
F,344,F_w344,1
F,345,F_w345,1
F,346,F_w346,1
F,347,F_w347,1
F,348,F_w348,1
F,349,F_w349,1
F,350,F_w350,1
F,351,F_w351,1
F,352,F_w352,1
F,353,F_w353,1
F,354,F_w354,1
F,355,F_w355,1
F,356,F_w356,1
F,357,F_w357,1
F,358,F_w358,1
F,359,F_w359,1
F,360,F_w360,1
F,361,F_w361,1
F,362,F_w362,1
F,363,F_w363,1
F,364,F_w364,1
F,365,F_w365,1
F,366,F_w366,1
F,367,F_w367,2
F,368,F_w368,1
F,369,F_w369,1
F,370,F_w370,1
F,371,F_w371,1
F,372,F_w372,1
F,373,F_w373,1
F,374,F_w374,1
F,375,F_w375,1
F,376,F_w376,1
F,377,F_w377,1
F,378,F_w378,1
F,379,F_w379,1
F,380,F_w380,1
F,381,F_w381,1
F,382,F_w382,1
F,383,F_w383,1
F,384,F_w384,1
F,385,F_w385,1
F,386,F_w386,1
F,387,F_w387,1
F,388,F_w388,1
F,389,F_w389,1
F,390,F_w390,1
F,391,F_w391,1
F,392,F_w392,1
F,393,F_w393,2
F,394,F_w394,2
F,395,F_w395,1
F,396,F_w396,1
F,397,F_w397,1
F,398,F_w398,1
F,399,F_w399,1
F,400,F_w400,1
F,401,F_w401,1
F,402,F_w402,1
F,403,F_w403,1
F,404,F_w404,1
F,405,F_w405,1
F,406,F_w406,1
F,407,F_w407,1
F,408,F_w408,1
F,409,F_w409,1
F,410,F_w410,1
F,411,F_w411,2
F,412,F_w412,2
F,413,F_w413,1
F,414,F_w414,1
F,415,F_w415,1
F,416,F_w416,1
F,417,F_w417,1
F,418,F_w418,1
F,419,F_w419,1
F,420,F_w420,2
F,421,F_w421,2
F,422,F_w422,2
F,423,F_w423,1
F,424,F_w424,1
F,425,F_w425,1
F,426,F_w426,2
F,427,F_w427,2
F,428,F_w428,0
F,429,F_w429,1
F,430,F_w430,1
F,431,F_w431,0
F,432,F_w432,1
F,433,F_w433,1
F,434,F_w434,1
F,435,F_w435,1
F,436,F_w436,1
F,437,F_w437,1
F,438,F_w438,1
F,439,F_w439,1
F,440,F_w440,1
F,441,F_w441,1
F,442,F_w442,2
F,443,F_w443,2
F,444,F_w444,0
F,445,F_w445,1
F,446,F_w446,1
F,447,F_w447,1
F,448,F_w448,1
F,449,F_w449,1
F,450,F_w450,1
F,451,F_w451,1
F,452,F_w452,1
F,453,F_w453,1
F,454,F_w454,0
F,455,F_w455,0
F,456,F_w456,2
F,457,F_w457,1
F,458,F_w458,2
F,459,F_w459,1
F,460,F_w460,1
F,461,F_w461,1
F,462,F_w462,1
F,463,F_w463,1
F,464,F_w464,1
F,465,F_w465,1
F,466,F_w466,1
F,467,F_w467,2
F,468,F_w468,2
F,469,F_w469,1
F,470,F_w470,1
F,471,F_w471,1
F,472,F_w472,2
F,473,F_w473,2
F,474,F_w474,1
F,475,F_w475,1
F,476,F_w476,1
F,477,F_w477,1
F,478,F_w478,1
F,479,F_w479,1
F,480,F_w480,1
F,481,F_w481,2
F,482,F_w482,1
F,483,F_w483,1
F,484,F_w484,1
F,485,F_w485,1
F,486,F_w486,1
F,487,F_w487,1
F,488,F_w488,1
F,489,F_w489,1
F,490,F_w490,1
F,491,F_w491,1
F,492,F_w492,1
F,493,F_w493,1
F,494,F_w494,1
F,495,F_w495,1
F,496,F_w496,1
F,497,F_w497,1
F,498,F_w498,1
F,499,F_w499,1
F,500,F_w500,1
F,501,F_w501,1
F,502,F_w502,1
F,503,F_w503,1
F,504,F_w504,1
F,505,F_w505,1
F,506,F_w506,1
F,507,F_w507,1
F,508,F_w508,1
F,509,F_w509,1
F,510,F_w510,1
F,511,F_w511,1
F,512,F_w512,0
F,513,F_w513,0
F,514,F_w514,0
F,515,F_w515,1
F,516,F_w516,1
F,517,F_w517,1
F,518,F_w518,1
F,519,F_w519,1
F,520,F_w520,0
F,521,F_w521,0
F,522,F_w522,1
F,523,F_w523,1
F,524,F_w524,1
F,525,F_w525,1
F,526,F_w526,1
F,527,F_w527,1
F,528,F_w528,1
F,529,F_w529,1
F,530,F_w530,1
F,531,F_w531,1
F,532,F_w532,1
F,533,F_w533,1
F,534,F_w534,1
F,535,F_w535,0
F,536,F_w536,0
F,537,F_w537,0
F,538,F_w538,1
F,539,F_w539,1
F,540,F_w540,1
F,541,F_w541,1
F,542,F_w542,0
F,543,F_w543,0
F,544,F_w544,0
F,545,F_w545,1
F,546,F_w546,0
F,547,F_w547,0
F,548,F_w548,0
F,549,F_w549,0
F,550,F_w550,0
F,551,F_w551,0
F,552,F_w552,0
F,553,F_w553,0
F,554,F_w554,0
F,555,F_w555,0
F,556,F_w556,0
F,557,F_w557,0
F,558,F_w558,0
F,559,F_w559,0
F,560,F_w560,0
F,561,F_w561,1
F,562,F_w562,0
F,563,F_w563,0
F,564,F_w564,0
F,565,F_w565,0
F,566,F_w566,0
F,567,F_w567,0
F,568,F_w568,0
F,569,F_w569,0
F,570,F_w570,1
F,571,F_w571,0
F,572,F_w572,0
F,573,F_w573,0
F,574,F_w574,0
F,575,F_w575,0
F,576,F_w576,0
F,577,F_w577,0
F,578,F_w578,0
F,579,F_w579,0
F,580,F_w580,0
F,581,F_w581,0
F,582,F_w582,0
F,583,F_w583,0
F,584,F_w584,0
F,585,F_w585,1
F,586,F_w586,1
G,0,G_w0,0
G,1,G_w1,1
G,2,G_w2,0
G,3,G_w3,0
G,4,G_w4,0
G,5,G_w5,0
G,6,G_w6,0
G,7,G_w7,0
G,8,G_w8,0
G,9,G_w9,1
G,10,G_w10,0
G,11,G_w11,1
G,12,G_w12,1
G,13,G_w13,1
G,14,G_w14,1
G,15,G_w15,1
G,16,G_w16,1
G,17,G_w17,1
G,18,G_w18,1
G,19,G_w19,1
G,20,G_w20,1
G,21,G_w21,1
G,22,G_w22,1
G,23,G_w23,0
G,24,G_w24,1
G,25,G_w25,1
G,26,G_w26,1
G,27,G_w27,1
G,28,G_w28,1
G,29,G_w29,1
G,30,G_w30,1
G,31,G_w31,1
G,32,G_w32,1
G,33,G_w33,1
G,34,G_w34,1
G,35,G_w35,1
G,36,G_w36,1
G,37,G_w37,1
G,38,G_w38,1
G,39,G_w39,1
G,40,G_w40,1
G,41,G_w41,1
G,42,G_w42,1
G,43,G_w43,1
G,44,G_w44,1
G,45,G_w45,1
G,46,G_w46,1
G,47,G_w47,1
G,48,G_w48,1
G,49,G_w49,1
G,50,G_w50,1
G,51,G_w51,1
G,52,G_w52,1
G,53,G_w53,1
G,54,G_w54,1
G,55,G_w55,1
G,56,G_w56,1
G,57,G_w57,1
G,58,G_w58,1
G,59,G_w59,1
G,60,G_w60,1
G,61,G_w61,1
G,62,G_w62,1
G,63,G_w63,1
G,64,G_w64,1
G,65,G_w65,1
G,66,G_w66,1
G,67,G_w67,0
G,68,G_w68,1
G,69,G_w69,2
G,70,G_w70,1
G,71,G_w71,1
G,72,G_w72,1
G,73,G_w73,1
G,74,G_w74,1
G,75,G_w75,1
G,76,G_w76,1
G,77,G_w77,1
G,78,G_w78,1
G,79,G_w79,1
G,80,G_w80,1
G,81,G_w81,1
G,82,G_w82,1
G,83,G_w83,1
G,84,G_w84,1
G,85,G_w85,1
G,86,G_w86,1
G,87,G_w87,1
G,88,G_w88,1
G,89,G_w89,1
G,90,G_w90,1
G,91,G_w91,1
G,92,G_w92,1
G,93,G_w93,1
G,94,G_w94,1
G,95,G_w95,1
G,96,G_w96,1
G,97,G_w97,1
G,98,G_w98,1
G,99,G_w99,1
G,100,G_w100,2
G,101,G_w101,1
G,102,G_w102,1
G,103,G_w103,1
G,104,G_w104,1
G,105,G_w105,1
G,106,G_w106,1
G,107,G_w107,1
G,108,G_w108,1
G,109,G_w109,1
G,110,G_w110,1
G,111,G_w111,1
G,112,G_w112,1
G,113,G_w113,1
G,114,G_w114,1
G,115,G_w115,1
G,116,G_w116,1
G,117,G_w117,1
G,118,G_w118,1
G,119,G_w119,1
G,120,G_w120,1
G,121,G_w121,1
G,122,G_w122,1
G,123,G_w123,1
G,124,G_w124,1
G,125,G_w125,2
G,126,G_w126,1
G,127,G_w127,1
G,128,G_w128,1
G,129,G_w129,2
G,130,G_w130,1
G,131,G_w131,1
G,132,G_w132,1
G,133,G_w133,2
G,134,G_w134,2
G,135,G_w135,1
G,136,G_w136,1
G,137,G_w137,2
G,138,G_w138,1
G,139,G_w139,2
G,140,G_w140,2
G,141,G_w141,2
G,142,G_w142,2
G,143,G_w143,1
G,144,G_w144,1
G,145,G_w145,2
G,146,G_w146,1
G,147,G_w147,1
G,148,G_w148,1
G,149,G_w149,1
G,150,G_w150,2
G,151,G_w151,1
G,152,G_w152,1
G,153,G_w153,1
G,154,G_w154,1
G,155,G_w155,1
G,156,G_w156,1
G,157,G_w157,2
G,158,G_w158,2
G,159,G_w159,2
G,160,G_w160,2
G,161,G_w161,2
G,162,G_w162,2
G,163,G_w163,2
G,164,G_w164,1
G,165,G_w165,1
G,166,G_w166,1
G,167,G_w167,1
G,168,G_w168,2
G,169,G_w169,1
G,170,G_w170,1
G,171,G_w171,2
G,172,G_w172,2
G,173,G_w173,2
G,174,G_w174,2
G,175,G_w175,2
G,176,G_w176,2
G,177,G_w177,1
G,178,G_w178,1
G,179,G_w179,1
G,180,G_w180,1
G,181,G_w181,1
G,182,G_w182,1
G,183,G_w183,1
G,184,G_w184,1
G,185,G_w185,1
G,186,G_w186,1
G,187,G_w187,1
G,188,G_w188,1
G,189,G_w189,1
G,190,G_w190,1
G,191,G_w191,1
G,192,G_w192,1
G,193,G_w193,1
G,194,G_w194,1
G,195,G_w195,1
G,196,G_w196,1
G,197,G_w197,1
G,198,G_w198,1
G,199,G_w199,2
G,200,G_w200,2
G,201,G_w201,2
G,202,G_w202,2
G,203,G_w203,1
G,204,G_w204,1
G,205,G_w205,2
G,206,G_w206,1
G,207,G_w207,1
G,208,G_w208,2
G,209,G_w209,1
G,210,G_w210,1
G,211,G_w211,1
G,212,G_w212,2
G,213,G_w213,1
G,214,G_w214,1
G,215,G_w215,1
G,216,G_w216,1
G,217,G_w217,1
G,218,G_w218,1
G,219,G_w219,1
G,220,G_w220,1
G,221,G_w221,1
G,222,G_w222,1
G,223,G_w223,1
G,224,G_w224,1
G,225,G_w225,0
G,226,G_w226,1
G,227,G_w227,1
G,228,G_w228,1
G,229,G_w229,1
G,230,G_w230,1
G,231,G_w231,2
G,232,G_w232,1
G,233,G_w233,1
G,234,G_w234,1
G,235,G_w235,1
G,236,G_w236,1
G,237,G_w237,1
G,238,G_w238,1
G,239,G_w239,1
G,240,G_w240,1
G,241,G_w241,1
G,242,G_w242,1
G,243,G_w243,1
G,244,G_w244,1
G,245,G_w245,1
G,246,G_w246,1
G,247,G_w247,1
G,248,G_w248,1
G,249,G_w249,1
G,250,G_w250,1
G,251,G_w251,1
G,252,G_w252,1
G,253,G_w253,1
G,254,G_w254,2
G,255,G_w255,1
G,256,G_w256,1
G,257,G_w257,1
G,258,G_w258,1
G,259,G_w259,1
G,260,G_w260,1
G,261,G_w261,1
G,262,G_w262,1
G,263,G_w263,1
G,264,G_w264,1
G,265,G_w265,1
G,266,G_w266,1
G,267,G_w267,1
G,268,G_w268,1
G,269,G_w269,1
G,270,G_w270,1
G,271,G_w271,1
G,272,G_w272,1
G,273,G_w273,1
G,274,G_w274,1
G,275,G_w275,1
G,276,G_w276,1
G,277,G_w277,1
G,278,G_w278,1
G,279,G_w279,1
G,280,G_w280,1
G,281,G_w281,1
G,282,G_w282,1
G,283,G_w283,1
G,284,G_w284,1
G,285,G_w285,1
G,286,G_w286,1
G,287,G_w287,1
G,288,G_w288,1
G,289,G_w289,1
G,290,G_w290,1
G,291,G_w291,1
G,292,G_w292,1
G,293,G_w293,1
G,294,G_w294,1
G,295,G_w295,1
G,296,G_w296,1
G,297,G_w297,1
G,298,G_w298,1
G,299,G_w299,1
G,300,G_w300,1
G,301,G_w301,1
G,302,G_w302,1
G,303,G_w303,1
G,304,G_w304,1
G,305,G_w305,1
G,306,G_w306,1
G,307,G_w307,1
G,308,G_w308,1
G,309,G_w309,1
G,310,G_w310,1
G,311,G_w311,1
G,312,G_w312,1
G,313,G_w313,1
G,314,G_w314,1
G,315,G_w315,1
G,316,G_w316,1
G,317,G_w317,1
G,318,G_w318,1
G,319,G_w319,1
G,320,G_w320,2
G,321,G_w321,1
G,322,G_w322,1
G,323,G_w323,1
G,324,G_w324,1
G,325,G_w325,1
G,326,G_w326,1
G,327,G_w327,1
G,328,G_w328,1
G,329,G_w329,1
G,330,G_w330,2
G,331,G_w331,2
G,332,G_w332,1
G,333,G_w333,2
G,334,G_w334,1
G,335,G_w335,1
G,336,G_w336,1
G,337,G_w337,0
G,338,G_w338,0
G,339,G_w339,0
G,340,G_w340,1
G,341,G_w341,0
G,342,G_w342,0
G,343,G_w343,2
G,344,G_w344,2
G,345,G_w345,1
G,346,G_w346,1
G,347,G_w347,1
G,348,G_w348,1
G,349,G_w349,1
G,350,G_w350,1
G,351,G_w351,0
G,352,G_w352,0
G,353,G_w353,0
G,354,G_w354,0
G,355,G_w355,1
G,356,G_w356,1
G,357,G_w357,0
G,358,G_w358,0
G,359,G_w359,1
G,360,G_w360,1
G,361,G_w361,1
G,362,G_w362,1
G,363,G_w363,1
G,364,G_w364,1
G,365,G_w365,1
G,366,G_w366,1
G,367,G_w367,1
G,368,G_w368,1
G,369,G_w369,1
G,370,G_w370,1
G,371,G_w371,1
G,372,G_w372,0
G,373,G_w373,0
G,374,G_w374,0
G,375,G_w375,1
G,376,G_w376,1
G,377,G_w377,0
G,378,G_w378,0
G,379,G_w379,0
G,380,G_w380,0
G,381,G_w381,0
G,382,G_w382,0
G,383,G_w383,0
G,384,G_w384,0
G,385,G_w385,0
G,386,G_w386,0
G,387,G_w387,0
G,388,G_w388,0
G,389,G_w389,0
G,390,G_w390,1
G,391,G_w391,0
G,392,G_w392,0
G,393,G_w393,0
G,394,G_w394,0
G,395,G_w395,1
G,396,G_w396,0
G,397,G_w397,0
G,398,G_w398,0
G,399,G_w399,0
G,400,G_w400,1
G,401,G_w401,0
G,402,G_w402,0
G,403,G_w403,0
G,404,G_w404,1
G,405,G_w405,1
G,406,G_w406,1
G,407,G_w407,0
H,0,H_w0,0
H,1,H_w1,1
H,2,H_w2,1
H,3,H_w3,1
H,4,H_w4,1
H,5,H_w5,1
H,6,H_w6,1
H,7,H_w7,1
H,8,H_w8,0
H,9,H_w9,0
H,10,H_w10,0
H,11,H_w11,2
H,12,H_w12,1
H,13,H_w13,1
H,14,H_w14,1
H,15,H_w15,1
H,16,H_w16,1
H,17,H_w17,0
H,18,H_w18,0
H,19,H_w19,0
H,20,H_w20,1
H,21,H_w21,1
H,22,H_w22,1
H,23,H_w23,0
H,24,H_w24,0
H,25,H_w25,0
H,26,H_w26,2
H,27,H_w27,0
H,28,H_w28,0
H,29,H_w29,0
H,30,H_w30,1
H,31,H_w31,2
H,32,H_w32,0
H,33,H_w33,2
H,34,H_w34,1
H,35,H_w35,1
H,36,H_w36,2
H,37,H_w37,2
H,38,H_w38,0
H,39,H_w39,2
H,40,H_w40,2
H,41,H_w41,1
H,42,H_w42,0
H,43,H_w43,0
H,44,H_w44,1
H,45,H_w45,0
H,46,H_w46,1
H,47,H_w47,1
H,48,H_w48,0
H,49,H_w49,1
H,50,H_w50,2
H,51,H_w51,2
H,52,H_w52,2
H,53,H_w53,2
H,54,H_w54,1
H,55,H_w55,1
H,56,H_w56,1
H,57,H_w57,1
H,58,H_w58,2
H,59,H_w59,2
H,60,H_w60,1
H,61,H_w61,2
H,62,H_w62,1
H,63,H_w63,1
H,64,H_w64,1
H,65,H_w65,1
H,66,H_w66,0
H,67,H_w67,1
H,68,H_w68,1
H,69,H_w69,2
H,70,H_w70,2
H,71,H_w71,2
H,72,H_w72,1
H,73,H_w73,1
H,74,H_w74,1
H,75,H_w75,2
H,76,H_w76,2
H,77,H_w77,1
H,78,H_w78,1
H,79,H_w79,1
H,80,H_w80,2
H,81,H_w81,1
H,82,H_w82,2
H,83,H_w83,2
H,84,H_w84,1
H,85,H_w85,2
H,86,H_w86,2
H,87,H_w87,1
H,88,H_w88,1
H,89,H_w89,1
H,90,H_w90,1
H,91,H_w91,1
H,92,H_w92,1
H,93,H_w93,1
H,94,H_w94,1
H,95,H_w95,1
H,96,H_w96,1
H,97,H_w97,1
H,98,H_w98,2
H,99,H_w99,1
H,100,H_w100,2
H,101,H_w101,2
H,102,H_w102,2
H,103,H_w103,1
H,104,H_w104,2
H,105,H_w105,2
H,106,H_w106,2
H,107,H_w107,2
H,108,H_w108,2
H,109,H_w109,1
H,110,H_w110,1
H,111,H_w111,1
H,112,H_w112,1
H,113,H_w113,1
H,114,H_w114,1
H,115,H_w115,1
H,116,H_w116,1
H,117,H_w117,1
H,118,H_w118,1
H,119,H_w119,1
H,120,H_w120,1
H,121,H_w121,1
H,122,H_w122,2
H,123,H_w123,1
H,124,H_w124,1
H,125,H_w125,1
H,126,H_w126,1
H,127,H_w127,1
H,128,H_w128,1
H,129,H_w129,1
H,130,H_w130,1
H,131,H_w131,1
H,132,H_w132,1
H,133,H_w133,1
H,134,H_w134,1
H,135,H_w135,1
H,136,H_w136,1
H,137,H_w137,2
H,138,H_w138,2
H,139,H_w139,1
H,140,H_w140,1
H,141,H_w141,2
H,142,H_w142,1
H,143,H_w143,1
H,144,H_w144,1
H,145,H_w145,2
H,146,H_w146,2
H,147,H_w147,1
H,148,H_w148,1
H,149,H_w149,2
H,150,H_w150,2
H,151,H_w151,1
H,152,H_w152,1
H,153,H_w153,1
H,154,H_w154,1
H,155,H_w155,1
H,156,H_w156,1
H,157,H_w157,1
H,158,H_w158,1
H,159,H_w159,1
H,160,H_w160,1
H,161,H_w161,1
H,162,H_w162,1
H,163,H_w163,1
H,164,H_w164,2
H,165,H_w165,1
H,166,H_w166,1
H,167,H_w167,1
H,168,H_w168,1
H,169,H_w169,1
H,170,H_w170,1
H,171,H_w171,1
H,172,H_w172,1
H,173,H_w173,1
H,174,H_w174,1
H,175,H_w175,1
H,176,H_w176,1
H,177,H_w177,1
H,178,H_w178,1
H,179,H_w179,1
H,180,H_w180,1
H,181,H_w181,2
H,182,H_w182,2
H,183,H_w183,1
H,184,H_w184,1
H,185,H_w185,1
H,186,H_w186,1
H,187,H_w187,1
H,188,H_w188,1
H,189,H_w189,1
H,190,H_w190,1
H,191,H_w191,1
H,192,H_w192,1
H,193,H_w193,2
H,194,H_w194,1
H,195,H_w195,1
H,196,H_w196,1
H,197,H_w197,2
H,198,H_w198,1
H,199,H_w199,1
H,200,H_w200,1
H,201,H_w201,2
H,202,H_w202,1
H,203,H_w203,1
H,204,H_w204,1
H,205,H_w205,1
H,206,H_w206,1
H,207,H_w207,1
H,208,H_w208,1
H,209,H_w209,1
H,210,H_w210,1
H,211,H_w211,1
H,212,H_w212,1
H,213,H_w213,1
H,214,H_w214,1
H,215,H_w215,2
H,216,H_w216,2
H,217,H_w217,2
H,218,H_w218,1
H,219,H_w219,1
H,220,H_w220,1
H,221,H_w221,1
H,222,H_w222,1
H,223,H_w223,1
H,224,H_w224,1
H,225,H_w225,1
H,226,H_w226,1
H,227,H_w227,2
H,228,H_w228,2
H,229,H_w229,2
H,230,H_w230,2
H,231,H_w231,2
H,232,H_w232,2
H,233,H_w233,1
H,234,H_w234,1
H,235,H_w235,1
H,236,H_w236,2
H,237,H_w237,2
H,238,H_w238,1
H,239,H_w239,1
H,240,H_w240,2
H,241,H_w241,1
H,242,H_w242,1
H,243,H_w243,2
H,244,H_w244,1
H,245,H_w245,1
H,246,H_w246,1
H,247,H_w247,1
H,248,H_w248,1
H,249,H_w249,1
H,250,H_w250,1
H,251,H_w251,1
H,252,H_w252,1
H,253,H_w253,1
H,254,H_w254,1
H,255,H_w255,2
H,256,H_w256,2
H,257,H_w257,1
H,258,H_w258,1
H,259,H_w259,2
H,260,H_w260,2
H,261,H_w261,1
H,262,H_w262,1
H,263,H_w263,1
H,264,H_w264,1
H,265,H_w265,1
H,266,H_w266,1
H,267,H_w267,1
H,268,H_w268,1
H,269,H_w269,1
H,270,H_w270,2
H,271,H_w271,2
H,272,H_w272,2
H,273,H_w273,1
H,274,H_w274,1
H,275,H_w275,1
H,276,H_w276,1
H,277,H_w277,1
H,278,H_w278,1
H,279,H_w279,2
H,280,H_w280,2
H,281,H_w281,1
H,282,H_w282,1
H,283,H_w283,1
H,284,H_w284,1
H,285,H_w285,2
H,286,H_w286,1
H,287,H_w287,2
H,288,H_w288,2
H,289,H_w289,2
H,290,H_w290,2
H,291,H_w291,2
H,292,H_w292,2
H,293,H_w293,2
H,294,H_w294,2
H,295,H_w295,1
H,296,H_w296,1
H,297,H_w297,1
H,298,H_w298,1
H,299,H_w299,1
H,300,H_w300,1
H,301,H_w301,1
H,302,H_w302,2
H,303,H_w303,1
H,304,H_w304,2
H,305,H_w305,1
H,306,H_w306,2
H,307,H_w307,1
H,308,H_w308,1
H,309,H_w309,1
H,310,H_w310,2
H,311,H_w311,2
H,312,H_w312,1
H,313,H_w313,1
H,314,H_w314,2
H,315,H_w315,1
H,316,H_w316,2
H,317,H_w317,2
H,318,H_w318,2
H,319,H_w319,2
H,320,H_w320,1
H,321,H_w321,1
H,322,H_w322,1
H,323,H_w323,2
H,324,H_w324,1
H,325,H_w325,2
H,326,H_w326,2
H,327,H_w327,2
H,328,H_w328,1
H,329,H_w329,1
H,330,H_w330,1
H,331,H_w331,1
H,332,H_w332,1
H,333,H_w333,1
H,334,H_w334,1
H,335,H_w335,1
H,336,H_w336,1
H,337,H_w337,1
H,338,H_w338,1
H,339,H_w339,1
H,340,H_w340,1
H,341,H_w341,2
H,342,H_w342,2
H,343,H_w343,1
H,344,H_w344,1
H,345,H_w345,1
H,346,H_w346,1
H,347,H_w347,2
H,348,H_w348,1
H,349,H_w349,1
H,350,H_w350,1
H,351,H_w351,1
H,352,H_w352,1
H,353,H_w353,1
H,354,H_w354,1
H,355,H_w355,1
H,356,H_w356,1
H,357,H_w357,1
H,358,H_w358,1
H,359,H_w359,1
H,360,H_w360,1
H,361,H_w361,1
H,362,H_w362,1
H,363,H_w363,1
H,364,H_w364,1
H,365,H_w365,1
H,366,H_w366,1
H,367,H_w367,1
H,368,H_w368,1
H,369,H_w369,1
H,370,H_w370,1
H,371,H_w371,1
H,372,H_w372,1
H,373,H_w373,1
H,374,H_w374,1
H,375,H_w375,1
H,376,H_w376,1
H,377,H_w377,1
H,378,H_w378,1
H,379,H_w379,1
H,380,H_w380,2
H,381,H_w381,1
H,382,H_w382,1
H,383,H_w383,1
H,384,H_w384,1
H,385,H_w385,1
H,386,H_w386,1
H,387,H_w387,1
H,388,H_w388,1
H,389,H_w389,1
H,390,H_w390,1
H,391,H_w391,2
H,392,H_w392,1
H,393,H_w393,1
H,394,H_w394,1
H,395,H_w395,1
H,396,H_w396,1
H,397,H_w397,1
H,398,H_w398,1
H,399,H_w399,2
H,400,H_w400,1
H,401,H_w401,0
H,402,H_w402,2
H,403,H_w403,2
H,404,H_w404,1
H,405,H_w405,0
H,406,H_w406,0
H,407,H_w407,0
H,408,H_w408,0
H,409,H_w409,1
H,410,H_w410,1
H,411,H_w411,1
