vehicle_speed_mean,vehicle_speed_std,vehicle_speed_max,vehicle_speed_min,vehicle_speed_range,vehicle_speed_skew,acceleration_speed_longitudinal_mean,acceleration_speed_longitudinal_std,acceleration_speed_longitudinal_max,acceleration_speed_longitudinal_min,acceleration_speed_longitudinal_range,acceleration_speed_longitudinal_skew,acceleration_speed_lateral_mean,acceleration_speed_lateral_std,acceleration_speed_lateral_max,acceleration_speed_lateral_min,acceleration_speed_lateral_range,acceleration_speed_lateral_skew,engine_speed_mean,engine_speed_std,engine_speed_max,engine_speed_min,engine_speed_range,engine_speed_skew,throttle_position_signal_mean,throttle_position_signal_std,throttle_position_signal_max,throttle_position_signal_min,throttle_position_signal_range,throttle_position_signal_skew,accelerator_pedal_value_mean,accelerator_pedal_value_std,accelerator_pedal_value_max,accelerator_pedal_value_min,accelerator_pedal_value_range,accelerator_pedal_value_skew,master_cylinder_pressure_mean,master_cylinder_pressure_std,master_cylinder_pressure_max,master_cylinder_pressure_min,master_cylinder_pressure_range,master_cylinder_pressure_skew,steering_wheel_speed_mean,steering_wheel_speed_std,steering_wheel_speed_max,steering_wheel_speed_min,steering_wheel_speed_range,steering_wheel_speed_skew,steering_wheel_angle_mean,steering_wheel_angle_std,steering_wheel_angle_max,steering_wheel_angle_min,steering_wheel_angle_range,steering_wheel_angle_skew,fuel_consumption_mean,fuel_consumption_std,fuel_consumption_max,fuel_consumption_min,fuel_consumption_range,fuel_consumption_skew,indication_of_brake_switch_on_off_mean,indication_of_brake_switch_on_off_std,indication_of_brake_switch_on_off_max,indication_of_brake_switch_on_off_min,indication_of_brake_switch_on_off_range,indication_of_brake_switch_on_off_skew,driver_id,window_id,window_start,speed_risk,accel_risk,lateral_risk,brake_risk,steering_risk,throttle_risk,risk_score,iso_anomaly,iso_score,iso_label,svm_anomaly,svm_score,svm_label,ensemble_risky,consensus_risky
21.45,22.616889357524972,56,0,56,0.43930021058439706,-0.27,0.5713326987242887,0.7,-1.4,2.0999999999999996,-0.8063041385679367,0.21500000000000002,0.5489463591856293,2.2,-0.6,2.8000000000000003,2.4865378492782613,1084.75,481.32524018807203,1926,669,1257,0.8845232648022636,8.45,2.8494690179418556,17.4,6.6,10.799999999999999,2.0996437070642977,2.46,5.425902786876261,18.0,0.0,18.0,1.967902512627243,6.130000000000001,5.785562793895272,15.0,1.0,14.0,0.49450077294201644,7.8,20.82407513584116,72,0,72,2.600976513629506,19.004999999999995,39.5689734248279,153.6,-11.5,165.1,2.3099083338848443,484.48,325.2858590613234,1446.4,128.0,1318.4,1.9061127298994305,1.5,0.512989176042577,2,1,1,0.0,H,396,1980,0.5683800460477566,0.46786751916810954,1.4271302207757586,0.10582010582010583,2.063399536752859,0.1116279069767442,0.1703095760277834,1,0.04580679307163066,Normal,1,21.731110966966696,Normal,0,0
23.65,20.36321502896312,58,0,58,0.8460192335363373,0.14500000000000002,0.577175518319487,1.3,-0.6,1.9,0.43100565636954963,0.385,0.8086863942286444,2.7,-0.2,2.9000000000000004,2.206496663077037,1536.8,412.55488948999897,2094,798,1296,-0.11099063292732933,10.285,2.9967131116748913,15.5,6.1,9.4,0.3121447266090451,4.01,5.903246207763462,15.2,0.0,15.2,0.9325449236360922,1.0900000000000003,0.07880689256524122,1.2,1.0,0.19999999999999996,0.17211415350005954,12.8,22.94524374519294,100,0,100,2.926797953081604,23.62,49.745855156617395,165.9,-3.0,168.9,2.3442362712563938,675.1999999999999,369.13545652396743,1408.0,89.6,1318.4,0.4845573015051226,1.05,0.22360679774997896,2,1,1,4.129483209670111,H,397,1985,0.411177702594587,0.48722550325649144,2.579971109503843,-0.6243386243386244,2.313192793259313,-0.018604651162790715,0.17724038635743114,1,0.01844568266702523,Normal,1,2.187694538037256,Normal,0,0
29.65,18.974428775813543,62,8,54,0.8988483485164146,0.15499999999999997,0.6185509382079173,1.1,-1.2,2.3,-0.18568345298562308,0.14,0.1231174022502185,0.4,0.0,0.4,0.7569444444444442,1774.05,530.2927170813056,2404,835,1569,-0.8141383164119357,13.059999999999999,4.729682308236158,21.6,7.1,14.500000000000002,0.20636297656538538,7.5,8.855269023224773,21.1,0.0,21.1,0.4205067334535482,2.1550000000000002,2.593610570126842,11.5,1.0,10.5,2.744827960373327,6.2,7.2808328037244125,20,0,20,1.0190200737426607,9.455,18.325233537680397,57.3,-7.6,64.89999999999999,1.5247438065582999,1031.0399999999997,552.5574363096135,1907.2,332.8,1574.4,0.212898139226164,1.25,0.4442616583193193,2,1,1,1.1547005383792515,H,398,1990,0.3143045870854896,0.6243073875762783,-0.4628865919126392,-0.07936507936507937,0.46851896437378004,0.25581395348837216,0.10820743183490675,1,0.07358860184190658,Normal,1,27.652644590524346,Normal,0,0
33.4,21.451045858443653,64,2,62,0.06658528921486517,0.24500000000000002,0.5124502543251342,1.2,-1.2,2.4,-0.7609577580632078,-0.06499999999999999,0.6037383539249432,0.6,-1.7,2.3,-1.5593953834573844,1871.75,501.15906446430444,2621,795,1826,-0.8941315987064022,15.775,8.266347440072913,39.5,7.5,32.0,1.6962878224717177,7.669999999999999,8.803354623754455,24.6,0.0,24.6,0.4780713932525816,1.7000000000000004,2.452066797407315,12.0,1.0,11.0,3.989170321864731,8.6,14.11382301150188,52,0,52,1.73134172464376,-2.155,25.793215652264266,35.4,-72.0,107.4,-1.4674365265834781,1219.8399999999997,680.0453532863199,2739.2,409.6,2329.6,0.8846542215190856,1.05,0.22360679774997902,2,1,1,4.129483209670108,H,399,1995,0.4870580343300389,0.27278269698728974,1.670321271011793,-0.052910052910052914,1.2731861974038998,0.4186046511627908,0.15873791556467606,1,0.03330239181515521,Normal,1,17.15789007716836,Normal,0,0
38.15,18.003727684185733,64,12,52,-0.08813240074858054,-0.22000000000000003,0.5084548316118883,0.9,-1.4,2.3,-0.07522518081388072,0.075,0.35522416940055723,0.6,-0.9,1.5,-0.7576025092158304,1733.6,294.3167645492469,2216,1252,964,0.3294656892876623,10.05,3.816515357454259,21.1,6.6,14.500000000000002,1.5532602894754686,2.46,5.387255917049928,18.4,0.0,18.4,2.2077359063204995,1.9949999999999999,2.0704626993678694,9.6,1.0,8.6,2.7413874109484873,9.4,26.414509569353612,120,0,120,3.9401042953556233,-5.415,35.155014241439154,13.4,-149.2,162.6,-3.653238162021971,595.8399999999999,478.9947086841027,1484.8,0.0,1484.8,0.5055316053818821,1.3,0.4701623459816272,2,1,1,0.8728715609439697,H,400,2000,0.24659449940222675,0.25954536729582767,0.5673056604179852,-0.17989417989417994,2.7217408002791177,0.13023255813953483,0.15319327939584856,1,0.05985248411883132,Normal,1,24.99570743337287,Normal,0,0
32.2,17.349654933623018,56,8,48,0.13107059342044422,-0.49000000000000005,0.7966376710571553,0.9,-1.7,2.6,-0.2146576036697184,-0.19499999999999998,0.7387578479412159,0.4,-2.1,2.5,-1.6768781559626755,1489.35,396.0126626098823,1981,878,1103,-0.12407939038468076,10.445,4.395988003431742,18.3,5.7,12.600000000000001,0.6951581957788665,3.65,6.790821979546713,19.1,0.0,19.1,1.434545116314986,5.045,5.4343425496897435,14.5,1.0,13.5,0.7330535399504015,23.6,37.87847604337351,116,0,116,1.5909619808428477,-30.105,78.34177130738715,9.4,-248.7,258.09999999999997,-2.250516504392721,666.88,488.41510558992854,1587.2,12.8,1574.4,0.580043627077917,1.35,0.48936048492959294,2,1,1,0.6289709020331503,H,401,2005,0.20097044100380973,1.2143307632219342,2.2695973643239316,0.07936507936507937,4.071761494249952,0.1627906976744187,0.2260885900978672,1,0.03139197033776703,Normal,1,27.80162726282977,Normal,0,0
25.7,20.03969744492692,58,3,55,0.6649014002447615,-0.14999999999999997,1.2309602584546493,1.9,-4.1,6.0,-1.6415667139975547,-0.065,0.292493814599467,0.3,-0.7,1.0,-0.6398976239308389,1463.4,586.4817850628665,2544,772,1772,0.28665472374604334,22.255000000000003,28.138295220121936,100.0,6.6,93.4,1.9719316656306989,10.599999999999998,16.04188596341334,45.3,0.0,45.3,1.154384629580644,4.455,8.65973592644657,37.8,0.9,36.9,3.1762122053223445,7.2,10.267988067161376,44,0,44,2.4302610410726007,1.06,8.92202478789369,18.9,-14.7,33.599999999999994,0.2019907341246787,1040.6399999999999,879.2035285595589,3148.8,332.8,2816.0,1.1124539638454118,1.3,0.4701623459816272,2,1,1,0.8728715609439697,H,402,2010,0.38861112244844304,2.653295221918394,0.28888066533726753,1.312169312169312,0.8202926223727732,1.381395348837209,0.20630774490067139,1,0.017068317975214575,Normal,-1,-2.1742038886758266,Risky,1,0
29.45,24.519541079246203,68,0,68,0.3524046205521336,0.045,0.750771532982466,1.9,-1.1,3.0,0.6601412087811406,0.16000000000000003,0.8987710908146804,2.6,-0.9,3.5,1.3101497724370597,1870.2,1041.1775014250377,3322,664,2658,0.2133651354489182,29.27,36.56331350871858,100.0,7.1,92.9,1.2535239174940846,11.73,17.542372761552613,50.0,0.0,50.0,1.1247617896818696,3.8899999999999992,3.817811442505551,9.8,1.0,8.8,0.7483968189936935,16.4,36.12609495699895,136,0,136,2.413978149180364,35.285000000000004,89.7031260090164,308.3,-12.1,320.40000000000003,2.3470748920619053,1422.0800000000002,1519.1207296189118,4185.6,320.0,3865.6000000000004,1.0231576362467252,1.45,0.5104177855340404,2,1,1,0.20100756305184278,H,403,2015,0.7010972295552123,1.0623705740394658,2.979806743836635,-0.16931216931216928,3.8653974285759887,1.5999999999999999,0.2610605874928032,-1,-0.04635282585119049,Risky,-1,-8.152291821276123,Risky,1,1
29.35,24.48474283260797,66,0,66,0.28704421109900563,-0.11500000000000002,0.2641271623569542,0.4,-0.6,1.0,0.1486215647918381,0.155,0.35463101654358553,1.5,-0.3,1.8,2.699251903793946,1361.95,462.709124840354,1822,662,1160,-0.5994811655016931,9.445,2.4652265829459084,15.5,6.6,8.9,0.6869139232212169,2.4,4.532456055466709,16.0,0.0,16.0,1.9044414721577836,3.0400000000000005,3.4172010707441167,8.8,1.0,7.800000000000001,1.1446637560998318,17.0,42.309635582901144,160,0,160,2.73368679046236,9.439999999999998,29.707351562232958,131.7,-15.8,147.5,3.7188895459892053,563.8399999999999,310.2855567648003,1228.8,268.8,960.0,0.9414742014166748,1.3,0.4701623459816272,2,1,1,0.8728715609439697,H,404,2020,0.6986699196949263,-0.5499424248097837,0.5646729863033859,-0.2222222222222222,4.5935841190984785,0.018604651162790715,0.17646474963835743,1,0.04885522262050046,Normal,1,15.26858719231592,Normal,0,0
28.2,25.496336166099173,64,0,64,0.27127787749276955,-0.255,0.5906953975032978,0.5,-1.9,2.4,-1.707111602293864,0.16999999999999998,0.13803127029389886,0.5,-0.1,0.6,0.43365669526906514,1281.2,523.4923816868882,1949,664,1285,-0.0357417252657734,10.504999999999999,4.988774240337263,21.6,7.1,14.500000000000002,1.3107949431798038,5.605,7.693638862551869,19.9,0.0,19.9,0.8260937946508186,5.144999999999999,5.283287951545644,16.3,1.0,15.3,0.654489581423179,25.8,72.33227422621829,308,0,308,3.2943471878793953,56.80499999999999,148.96482620863364,528.5,-1.1,529.6,2.5751006528901654,688.64,488.85099914843283,1638.4,307.2,1331.2,1.1159037596308299,1.4,0.5026246899500346,2,1,1,0.4082482904638634,H,405,2025,0.7692323965492905,0.5320185354309127,-0.3966922646230379,0.17460317460317465,8.129112903829313,0.19999999999999996,0.25024469454246673,-1,-0.0041306317518209346,Risky,1,2.7826448678543443,Normal,1,0
26.95,27.76494381883669,68,0,68,0.36130985764403456,-0.19999999999999998,0.31622776601683794,0.2,-0.9,1.1,-0.9016095827057118,0.11000000000000003,0.20749128072993178,0.3,-0.4,0.7,-1.2607125046100989,1275.0,558.3360617896151,2010,666,1344,0.004325705031313441,10.055,4.081985456019888,18.3,6.6,11.700000000000001,1.0343593783672087,5.12,7.523059288124186,18.0,0.0,18.0,0.887337943597728,4.239999999999999,4.811871284974059,13.6,1.0,12.6,1.0831168188010507,8.4,31.089683514835457,140,0,140,4.080096075802256,124.78500000000001,219.39989031086833,528.9,-6.2,535.1,1.2265052678622477,647.0400000000001,452.67170211394574,1472.0,281.6,1190.4,0.9156894271977848,1.4,0.5026246899500346,2,1,1,0.40824829046386346,H,406,2030,0.9274763960777008,-0.3773266799266155,-0.08839808829832578,0.03174603174603173,3.2722990724632974,0.1116279069767442,0.1554538551061115,1,0.014810898410243412,Normal,1,1.4508828774691338,Normal,0,0
27.35,29.98117830625706,70,0,70,0.34735338251769743,-0.17500000000000002,0.2197486602557807,0.3,-0.6,0.8999999999999999,-0.14311937122959917,0.075,0.125131509768092,0.2,-0.1,0.30000000000000004,-0.3410591853251595,1279.45,627.8135387785806,2172,655,1517,0.044972594790254596,8.805,2.7673804828469297,15.0,5.7,9.3,0.916384614104761,3.595,5.748819100705082,14.5,0.0,14.5,0.9939809748628253,9.04,12.397852105994218,41.2,1.0,40.2,1.3851057673923584,23.8,72.40209360159923,296,0,296,3.139618453750653,-0.29499999999999954,15.16156758316723,45.9,-30.7,76.6,0.786718030707882,482.55999999999995,401.5868817316464,1510.4,0.0,1510.4,1.0278320897661892,1.6,0.5026246899500346,2,1,1,-0.4082482904638634,H,407,2035,1.0820671684216978,-0.6969738919881894,-0.4539470940007571,1.4920634920634923,8.13733497965429,-0.051162790697674404,0.25197752554878666,1,0.034461563745397716,Normal,1,6.908399927063087,Normal,0,0
33.9375,28.850115539918843,68,0,68,-0.17926680991317187,-0.91875,2.485214611792444,-0.1,-10.2,10.1,-3.5649284918772137,-0.5624999999999999,2.5729036774301,0.2,-10.2,10.399999999999999,-3.6008929412692208,1294.375,572.2909370824133,1987,309,1678,-0.41668794466968384,7.90625,1.806827329879643,13.2,4.7,8.5,1.3840707783118316,0.83125,3.2198796561362353,12.9,0.0,12.9,3.608942361945336,3.2,2.6610774760110485,6.6,0.0,6.6,0.35375100413253224,0.75,1.61245154965971,4,0,4,1.6012815380508714,-0.48124999999999984,6.075109738377845,4.7,-19.4,24.099999999999998,-1.9649572427646542,333.6,207.15809099976443,755.2,0.0,755.2,0.06455207057752214,1.5625,0.51234753829798,2,1,1,-0.25197631533948484,H,408,2040,1.0031712449035664,6.808795048517582,10.41034589303919,-0.33862433862433866,-0.19900147993717854,-0.12558139534883717,0.3899382361112002,-1,-0.04113076939038596,Risky,-1,-51.553655753095164,Risky,1,1
34.93333333333333,26.932366790766476,63,0,63,-0.4062408100188236,-0.21333333333333337,0.1995232412766087,0.2,-0.5,0.7,0.021678132719248473,0.10666666666666666,0.10327955589886445,0.2,-0.1,0.30000000000000004,-0.5363121796412262,1268.4666666666667,448.049720880342,1694,665,1029,-0.5858901807761526,9.386666666666665,4.5542549440318,23.0,6.1,16.9,2.0953172600756673,4.166666666666667,6.501831243873491,17.2,0.0,17.2,1.1156160767333134,2.8666666666666667,2.665833203084294,6.7,1.0,5.7,0.7202059071405946,1.0666666666666667,2.374467358818654,8,0,8,2.0390464201280754,1.86,2.4306965491985446,4.8,-2.0,6.8,-0.11084802615524407,426.66666666666674,400.43070145365556,1497.6,0.0,1497.6,1.321862942398959,1.3333333333333333,0.48795003647426666,2,1,1,0.707106781186548,H,409,2045,0.8694009863970864,-0.7639832069944972,-0.5509357076924178,-0.33333333333333337,-0.1092649028258559,0.07441860465116278,0.07505474781815763,1,0.08799036319818071,Normal,1,22.465211249402856,Normal,0,0
38.333333333333336,25.49416366450135,69,0,69,-0.27162481841439395,0.2866666666666667,0.5208052373374285,1.3,-0.3,1.6,0.9640518815891763,0.13999999999999999,0.08280786712108253,0.2,0.0,0.2,-0.8437499999999992,1571.2,389.1417663085193,2163,699,1464,-0.7674930253839349,13.819999999999999,5.348057057073558,21.1,7.1,14.000000000000002,-0.02941237262273865,7.466666666666667,8.794370493727925,19.9,0.0,19.9,0.6212784710796833,1.0799999999999998,0.05606119105813882,1.2,1.0,0.19999999999999996,-0.1007112198921734,2.6666666666666665,4.450789122113494,16,0,16,1.9797851867123668,3.68,4.806721484397804,16.3,-1.0,17.3,1.6383159500862214,1036.8000000000002,559.3007879742094,1715.2,294.4,1420.8000000000002,-0.12890946418778154,1.0,0.0,1,1,0,,H,410,2050,0.7690808563120853,0.30046378923658823,-0.6417980958507716,-0.6243386243386244,0.1352470951935462,0.19999999999999996,0.09137670534519914,1,0.040809752398073884,Normal,1,10.608758955543905,Normal,0,0
45.86666666666667,20.677339793899527,74,19,55,0.34601947628981444,0.053333333333333344,0.6174448114917602,1.0,-1.1,2.1,-0.3681959178566869,0.11333333333333334,0.0833809387832792,0.2,0.0,0.2,-0.24601435318727952,1783.3333333333333,297.08456387910513,2245,1293,952,-0.45030904812154565,13.806666666666667,5.3001976602854395,19.3,6.1,13.200000000000001,-0.3950766094479968,6.113333333333332,8.636125674552604,19.9,0.0,19.9,0.86405812847226,2.366666666666667,2.8128954748409956,10.2,1.0,9.2,1.9338615278978881,2.6666666666666665,3.5989416433697494,12,0,12,1.3083520397984556,1.4666666666666666,3.4173228173667227,7.3,-3.6,10.9,0.3600252200040065,1146.0266666666669,573.6968132418111,1676.8,294.4,1382.4,-0.5327117641217634,1.2666666666666666,0.45773770821706344,2,1,1,1.055289706022173,H,411,2055,0.4330890979363405,0.6206426529353698,-0.6392545509396367,-0.1481481481481482,0.03493175259226261,0.19999999999999996,0.09759124849312155,1,0.07683872537670666,Normal,1,26.441512425106964,Normal,0,0
45.6,14.831433800257768,71,32,39,0.7437878699869203,-0.23333333333333334,0.510834984072529,0.4,-1.3,1.7000000000000002,-0.4620772714111914,0.18000000000000002,0.09411239481143202,0.4,0.1,0.30000000000000004,0.9366493152976751,1636.2666666666667,264.2281121268046,2018,1053,965,-0.8580397377789376,10.760000000000002,3.520714213256818,18.8,6.6,12.200000000000001,0.9308391400279806,2.1666666666666665,5.087472943650998,18.0,0.0,18.0,2.3389533470249817,2.3600000000000003,2.49450825385915,10.1,1.0,9.1,2.2185880408420378,2.4,3.3123146848433,12,0,12,1.6250000000000009,3.7933333333333334,3.083936877866774,9.5,-0.6,10.1,0.5278640552782942,601.6,538.7090600951235,1510.4,0.0,1510.4,0.33783017692893796,1.3333333333333333,0.48795003647426666,2,1,1,0.7071067811865478,H,412,2060,0.025314953216036825,0.2674311068279657,-0.5916236137112143,-0.15343915343915346,0.0011779618482340446,0.1116279069767442,0.0831816282279623,1,0.08253502761884007,Normal,1,25.846031062371793,Normal,0,0
45.93333333333333,10.773424092026948,61,37,24,0.6896670668135558,-0.09333333333333334,0.26850556436550455,0.4,-0.5,0.9,0.04128333349041004,0.06666666666666667,0.1759328876372492,0.3,-0.2,0.5,-0.28663127443273045,1718.4666666666667,175.71074715755626,1935,1335,600,-0.6274795217986662,10.686666666666666,3.661745615465519,17.4,6.6,10.799999999999999,0.673967721267755,5.486666666666666,6.607232689222003,17.6,0.0,17.6,0.6148642442975546,1.0933333333333333,0.02581988897471613,1.1,1.0,0.10000000000000009,-3.474396144861502,2.4,4.484895284651104,16,0,16,2.1023467152492845,1.5933333333333335,6.178819427998323,9.4,-9.1,18.5,-0.18754409730715177,673.2800000000001,490.61154141686126,1523.2,0.0,1523.2,0.36201190055628973,1.0,0.0,1,1,0,,H,413,2065,-0.25774663549925986,-0.5354362373376065,-0.2284681623389845,-0.6296296296296297,0.13926350830170153,0.09302325581395357,0.06468083654710878,1,0.04667776186817485,Normal,1,10.443648082928632,Normal,0,0
46.6,11.469213449180252,63,36,27,0.6135050566193874,-0.08666666666666667,0.21668498091095506,0.4,-0.4,0.8,0.47724513510600275,0.09333333333333334,0.19073791542572857,0.4,-0.3,0.7,-0.4774266472878401,1654.8,161.77947953927904,1971,1389,582,-0.23807266176793324,10.786666666666667,3.2804326079403148,16.0,6.1,9.9,0.23379887641708966,4.739999999999999,5.769971527535593,16.4,0.0,16.4,0.6500613985642603,1.0933333333333333,0.025819888974716133,1.1,1.0,0.10000000000000009,-3.4743961448615,3.7333333333333334,5.945786823657653,20,0,20,1.6026228054525948,2.3866666666666663,6.32465319960218,10.9,-10.5,21.4,-0.3077592310849983,728.7466666666666,346.08952984259247,1331.2,294.4,1036.8000000000002,0.3076404241672952,1.0666666666666667,0.25819888974716115,2,1,1,3.474396144861514,H,414,2070,-0.20921268535923557,-0.7071242406413941,-0.16275691612895007,-0.6296296296296297,0.31130115458890034,0.037209302325581346,0.06568825663706357,1,0.05342388823736105,Normal,1,10.243882649895014,Normal,0,0
47.266666666666666,11.266046756684863,63,38,25,0.6870748746090217,-0.09333333333333331,0.2463060426921489,0.4,-0.4,0.8,0.8412014354458189,0.20000000000000007,0.13627702877384937,0.4,0.0,0.4,0.17528181353371022,1702.8666666666666,256.8362086919173,2023,1275,748,-0.36177460798952443,10.153333333333336,3.0847242679895737,16.0,5.7,10.3,0.3879324672032661,4.346666666666667,5.599345199812801,16.4,0.0,16.4,0.9382944548372433,1.14,0.15491933384829665,1.7,1.1,0.5999999999999999,3.474396144861518,4.266666666666667,5.750362307426087,16,0,16,1.2245921829685713,4.506666666666666,4.848043296993521,10.6,-3.6,14.2,-0.17082788527184534,683.52,364.6732611922232,1459.2,230.4,1228.8,0.9167906622032332,1.0,0.0,1,1,0,,H,415,2075,-0.22338433375010378,-0.608985998770541,-0.40447836256778735,-0.597883597883598,0.288287554399145,0.037209302325581346,0.06313422603653315,1,0.04510007458702181,Normal,1,17.609367071649615,Normal,0,0
48.266666666666666,10.532037292177119,64,39,25,0.6951075113409867,-0.06666666666666667,0.18387366263150307,0.4,-0.4,0.8,0.6316556457209559,0.07333333333333333,0.18309508328682542,0.4,-0.2,0.6000000000000001,-0.24294362245985263,1749.9333333333334,206.05528615490783,2007,1402,605,0.04847783376240939,11.073333333333332,3.3048593371118287,17.9,7.1,10.799999999999999,0.6524937846219547,5.906666666666667,6.3964796865895215,15.2,0.0,15.2,0.4319044258065418,1.1,0.0,1.1,1.1,0.0,,2.933333333333333,3.5348604067541474,8,0,8,0.5389899343228719,2.106666666666667,4.786658044825767,9.8,-4.9,14.700000000000001,0.20709853449166407,764.5866666666666,335.3385961908323,1612.8,409.6,1203.1999999999998,1.1887543355825931,1.0,0.0,1,1,0,,H,416,2080,-0.2745842815309602,-0.815832196932643,-0.19667917764690787,-0.6296296296296297,0.027385412002174616,-0.018604651162790715,0.056300924016969366,1,0.04970745628600193,Normal,1,21.178813302093232,Normal,0,0
49.6,10.561385190535242,64,41,23,0.6941936068167878,-0.019999999999999997,0.14242792663559453,0.4,-0.2,0.6000000000000001,1.7442056992014312,-0.006666666666666662,0.15337473561121312,0.2,-0.3,0.5,-0.8690584543914003,1695.7333333333333,209.53808609369688,2078,1459,619,0.658721570195563,11.493333333333334,2.0738048767101174,17.4,9.4,7.999999999999998,1.573833019995002,7.04,5.287019143957342,13.7,0.0,13.7,-0.5376671988351889,1.1,0.0,1.1,1.1,0.0,,1.6,2.529822128134704,8,0,8,1.262546364936813,-0.09333333333333343,3.8684560719946637,5.5,-7.4,12.9,-0.7152160850288818,773.9733333333335,263.8284926307421,1574.4,563.2,1011.2,2.1050007629322836,1.0,0.0,1,1,0,,H,417,2085,-0.272537154162621,-0.9531470472147606,-0.3285911950684283,-0.6296296296296297,-0.09096999992649414,-0.08837209302325583,0.04849769047029868,1,0.024899481102769683,Normal,1,7.005676598025275,Normal,0,0
49.86666666666667,11.709987597081797,67,40,27,0.6905824875204333,-0.1733333333333333,0.23744673588186543,0.2,-0.5,0.7,0.40077944370968754,0.12666666666666668,0.21201976547572388,0.4,-0.4,0.8,-0.9202866556938964,1551.0,195.91725658698732,1886,1376,510,0.7692582077469577,11.073333333333332,6.262070249488088,21.1,5.7,15.400000000000002,0.7342003584338667,6.64,8.186295167621832,20.3,0.0,20.3,0.736177059608464,1.1,0.0,1.1,1.1,0.0,,4.0,4.0,12,0,12,0.44361357386294203,1.5866666666666667,3.858731595201916,9.0,-4.9,13.9,0.16249052924889473,691.2,584.1706208683506,1689.6,0.0,1689.6,0.6257380404498923,1.0,0.0,1,1,0,,H,418,2090,-0.19241777412766622,-0.6383379781485286,-0.06829867475175429,-0.6296296296296297,0.08216122436085158,0.21860465116279074,0.06795560037238421,1,0.04945998092543091,Normal,1,19.68778358148981,Normal,0,0
49.46666666666667,13.762613262368589,69,38,31,0.6860152026176455,-0.14666666666666667,0.21668498091095506,0.3,-0.4,0.7,0.7161906893503317,-0.16,0.3290679478249352,0.2,-0.9,1.1,-1.1015220417648215,1566.8,237.48750343063168,1836,1228,608,0.035511785069216276,10.213333333333335,4.75948176450616,20.7,5.7,15.0,1.232548340796319,4.319999999999999,5.681448507454515,18.7,0.0,18.7,1.1726373733382576,1.0933333333333333,0.025819888974716133,1.1,1.0,0.10000000000000009,-3.4743961448615,0.8,1.6561573424216505,4,0,4,1.4999999999999998,-2.1533333333333338,3.844451784560385,3.0,-10.0,13.0,-0.5911162994429904,614.4,432.4484444911985,1638.4,230.4,1408.0,1.347651867713825,1.0,0.0,1,1,0,,H,419,2095,-0.04923933848336597,-0.7071242406413941,0.45121280733888613,-0.6296296296296297,-0.19385459427515772,0.1441860465116279,0.07212831386642027,1,0.04418130437019979,Normal,1,9.55684553080269,Normal,0,0
49.53333333333333,13.721030087667131,68,34,34,0.4897880493631205,-0.19333333333333333,0.2016597794967223,0.1,-0.5,0.6,0.014505134644037196,-0.42666666666666664,0.6463818715043946,0.4,-1.5,1.9,-0.6449391710237146,1450.4,359.5079573925609,1881,894,987,-0.3710727572437701,9.719999999999999,3.791569595827037,15.0,5.7,9.3,0.3502661726837701,3.2066666666666666,6.15112842918931,16.0,0.0,16.0,1.4685036119325663,1.3733333333333333,0.685009558501263,3.2,1.1,2.1,2.163979755694008,3.2,5.059644256269407,16,0,16,1.4817384421827877,-4.6,7.0924507148698,8.5,-15.1,23.6,-0.1560907667592465,638.2933333333333,395.40744892663145,1254.4,243.2,1011.2,0.34680309654134567,1.1333333333333333,0.35186577527449836,2,1,1,2.1572774865200257,H,420,2100,-0.05213992284395689,-0.7569045915768368,1.8595920189603905,-0.5185185185185186,0.20694715054556123,0.018604651162790715,0.10198420543778912,1,0.06706090835164497,Normal,1,22.615780326515548,Normal,0,0
50.46666666666667,15.080103574230641,72,33,39,0.41058629739089125,0.09999999999999996,0.3664501525251617,0.7,-0.5,1.2,-0.17128278150725426,-0.4866666666666666,0.7079817054402573,0.4,-1.5,1.9,-0.3405910309198904,1755.7333333333333,270.6126558825539,2079,1022,1057,-1.2337436111122837,22.266666666666666,14.321695164363481,49.3,6.1,43.199999999999996,0.8262611919716754,12.420000000000003,10.857531947915236,23.8,0.0,23.8,-0.24152514409251516,1.1,0.0,1.1,1.1,0.0,,3.7333333333333334,5.548058433447902,20,0,20,1.9504206706121046,-7.533333333333333,8.639003469867397,5.8,-23.7,29.5,-0.12040603443768567,1335.4666666666667,772.0831142034484,2201.6,0.0,2201.6,-0.650243220439503,1.0,0.0,1,1,0,,H,421,2105,0.042660614352200726,-0.21093370080611146,2.1329992635862016,-0.6296296296296297,0.26446382663790624,0.3813953488372093,0.12295109747415868,1,0.005118162814309268,Normal,1,11.750564406619034,Normal,0,0
